recording_id,species_id,songtype_id,is_tp,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11
c4ec1e7de,12,1,1,-1.1763614132690898,1.8392284467783768,0.5659914018289139,-1.3317371772932456,4.105248145456817,0.9293125876035376,-0.339018848981858,-0.46277571907772674,-0.07248170486973203,-1.1700996638393772,-0.1194054925951674
19d786948,17,4,0,-5.785934435657576,2.0262045857711595,-0.022154465419254102,-3.3302449242460384,2.847788186501659,-0.5537248514993569,1.2072861996346498,-0.37958851229686835,-0.16893656232855803,-0.796435637725714,0.040526091666679795
fb71ca02d,23,1,0,4.2776219156899185,4.695900595699186,-1.4449874276510124,2.134655922141688,-2.3097758764654146,-2.2834070637200665,-1.3160215741064385,-0.7986116391735023,-3.043776913221045,2.8651375167741984,0.058511495151387205
5bc5ecedf,18,1,0,1.1877140263991068,6.745520937733162,1.6287073745511906,2.684360691700697,3.4356078987961696,0.5542383276459247,-1.931931932126067,0.1178976014276087,1.9393637014260054,2.0893057612054826,-0.39227842868239554
180d82dca,17,4,0,-2.8579708522279117,3.2062124228897653,-1.2437341116045897,-0.9830689282093354,1.0763347659525726,1.650484341077733,0.4963004586273743,-1.7436910981395664,2.0010777801276673,-1.3968085791350615,2.6096772765145992
62433a307,18,1,0,9.547360342980516,-5.895861975937631,-0.43312807981801116,2.0879296306549207,1.461798924024811,1.600088337051459,-0.39653797470780927,0.21524292684586108,0.09787848969458411,0.49607521089201334,0.330628864863608
1d949c49d,23,4,0,-3.121549981260836,0.7352035996411396,-1.5709318898563103,1.9846457662099217,-1.9695022392001684,-0.6842515834536346,-1.4539641188653991,0.28867625360483273,0.3000793270313625,-0.4890130769554626,-1.194170176843753
22a4f5ea7,10,1,0,3.8362001781857145,4.754357347346053,-0.7417639829326553,-0.0989856154776154,-1.9573871474365832,2.2894053117396473,-1.0374574616503063,-1.7993604871766555,2.189906758191883,1.8874058039809671,1.7838164833263468
d91f26b37,17,4,0,-5.392895838994013,2.213093005507173,0.23855651625870716,0.6090252293051636,1.0801867953061837,-0.4464053412495787,0.21599228096311063,1.139386699109003,0.26513650918451664,-1.68969690682762,-1.493600575387814
caf8b47ae,12,1,0,2.8625330179821855,2.048505069299309,0.769115792560487,1.8811409732784143,1.786781004371902,0.36343929023987714,-1.4413748156289015,0.5411744817663378,0.9825928110874598,0.6770803706447203,-0.15681047138087564
e0e8ceb33,18,1,1,-0.609843215724776,7.171203367101274,-0.9122047666093868,-4.1158365563068315,3.7350266116576765,-1.2827299265873169,-0.21781565227834507,-1.48275311332363,-0.8695117295712138,2.0371602142405325,0.0502750615530338
ce4002d4e,23,4,0,0.6770082344500682,-1.140757989893366,3.7856854546800704,0.30716585895097437,1.1354344765683464,0.10894462621933952,-0.45556045119739735,1.4845058804258602,0.24256390829271546,-0.5424591201765175,0.8436777679505191
27c146a88,23,4,0,-5.386935878883623,-1.0318604969576126,2.0024896927064053,0.03721948949144552,-0.6366610338637755,-1.510030201682522,-0.7632983771856394,-0.2775071951888448,-0.5543616345891271,0.06815544485749361,0.686091014161398
7a578a3db,17,4,0,-8.77211594471423,0.33828217936043287,-1.9953468698173922,-0.3447191251079416,-0.8628781659219456,0.1037489963675649,0.2467742670370393,-0.8062398221065956,-0.1825827879330214,0.5114576656989839,-0.37971496976067065
4261df85b,23,4,0,-2.4075670421407542,2.8665088396135134,-1.4855093550275091,1.7187246700052394,-3.5611233759074605,1.151416777230489,0.13697158144580193,-0.0170053854421437,0.6440064994606625,-0.349690249733509,0.2416720134281476
5b1e3b55b,17,1,1,-4.65873964595262,2.494257014301821,0.769254359984818,3.3827743448645857,1.575048624985034,-0.7745496812024165,0.656394400478839,1.8175392620716124,-0.46656166121171466,0.4250908103627447,0.4665981715732767
4f1e24bce,10,1,0,-5.808164427593478,-1.4815693074985077,1.2382045998318354,-0.47821419784789887,-0.22073110871539858,0.4578332363613207,-0.631878029816792,-0.2136512528706789,-0.30818969243826233,-0.2546459622431828,0.48266959088498046
551385b05,10,1,0,4.638486633364304,1.6319668032411934,2.8161813816824592,-1.8833695515709763,0.08505021715339003,-3.1564048383853356,-1.402834193459286,2.636374372078655,1.6506762340901167,-0.15005994582871668,-0.2819088781585952
d59d099b3,17,1,1,-7.20211904933956,-0.16777421376407345,1.1565151943438687,0.021621046102088513,-0.11555258863645763,0.1783734704915734,0.2605178232439814,0.5111326628715289,0.27001040994093906,0.13860957607234525,-0.687932175908047
9074b816c,17,4,0,2.0293936480477526,3.779477904480593,-1.55532929974719,-0.7335154982727008,2.9825687879563207,0.7817882600209098,-1.5167428045267288,-0.1943241562067972,-0.5434835971731242,-0.5641458980520107,-0.3787859869546558
46d4f692a,18,1,0,-2.529063745818896,-1.396762002199477,1.1408492788509699,0.7826746351605084,0.20096530254697512,-0.5780520849945967,0.0021396706798206423,-0.7184684898986453,0.2714398959418111,-0.09756437120678427,-0.31194070727745965
6d108a590,18,1,0,12.689637258351443,0.9890698439420256,6.827204297270543,4.978921385924803,1.589161479246244,1.6154530930606412,4.7236807014132784,-2.667179119699186,-0.3226535393427039,-1.027306801931486,-1.322715875458694
28974b8b6,17,1,0,3.228583388799241,0.9053015309469594,-2.218281656822618,-3.7900770455139257,3.2556382445127943,-0.45226102317161,1.5659612678154442,0.47727235146702446,-0.24874192368018536,-0.6190238357592487,-0.10638491206385542
f7cf8e342,12,1,0,-3.220916374235257,-0.9567320249820584,-3.5852002048773053,-1.0017489731417157,0.33414769594697835,-1.5150706368916205,0.5560024369718102,-0.9378421417574762,-0.6931845353028894,0.03854557301423196,0.39960472948357845
af0cf8016,10,1,0,5.993258849026042,-4.785936623107129,-5.727385323960173,-0.1475297218524944,-0.3015966027507862,1.1202553782643927,2.0124024617310248,1.0991528519371558,0.9233492537026641,-0.4070661069360905,0.5686084311995508
670946fce,18,1,0,3.473260512090793,7.875017067199194,1.1587926719152974,1.8000670767548663,-0.1936336394501539,1.7981044649028264,-0.9543549068417182,-0.022480747141379907,1.5767459120333327,0.13759277146058144,0.3295585273371904
206f79102,23,1,0,-1.6264230633532486,-3.5462589260570643,-0.577069428083031,0.7671583842586176,0.31652538482378345,2.16825132992633,-0.5450037776937464,0.4372023881998177,-0.32773719567529164,0.3393467923405676,-0.1006379580780393
0e0a36d7a,18,1,0,0.9142449036697158,-2.479255152387965,-2.5167288070792337,0.501259327410245,0.944035660984034,-1.8532610210431697,0.4215962058554038,-0.6634271142281455,0.4714250635161315,-0.8468227389101036,-0.3754432622685715
c848a67ab,18,1,0,6.310394491801664,-1.09815931837595,-5.621877785115601,-0.6269378012044305,-1.9405834396122463,1.8155738522522382,4.277054501967674,1.4399544929755346,3.223576802236477,-1.2653272092693322,1.468119511075606
71e3f0503,10,1,0,-0.7317176317549962,-0.9364350427080262,1.6316492026204872,-0.8336209229873276,-0.5146902456167454,0.9791046182382908,0.2941910342207149,0.15882601318000877,0.3265559545537827,0.3037097556067647,0.09377771628734026
5c18970b8,12,1,0,-8.479941526459935,-0.6626683452386337,-2.2053639575405652,-1.3512365723003583,1.165466643546539,1.7910072022068988,0.09115978408190761,-0.37917214982113645,-0.5193980395140103,0.5263437828256863,0.7443016599243724
16553d5cd,23,4,1,-9.594527536024883,-0.2152931140559976,-1.4861256846816844,-0.34046833068459087,-0.2808847982891926,0.5240673866204791,0.32612200894956794,-1.0744711918010643,-0.24545844299533096,0.27606899463423107,0.4729934304080028
d5cd58b16,17,4,0,10.607322628141322,-1.9993181338909198,-3.4773906139842623,1.8268068456852824,-1.6463167524221018,-0.20785062000527124,-0.22814530865340257,0.5761310283313532,-0.4986084150396741,0.5602695191965306,-0.9962366788645364
38e65e173,17,4,0,8.023267368263435,3.779881859412472,0.32722411913491223,-3.6428507166572928,-2.25378772184869,2.11757218128966,3.1053367457695336,1.329218660464863,0.2831933258369214,-0.30117675543821754,0.5489678903135659
783029b7b,18,1,0,-7.946788115589449,-1.8170525662008343,1.6876475939252225,-0.22119994906056337,0.21486486403430943,0.22581619953224835,-0.16710201257365576,-0.4261008208993984,0.5799924448032197,-0.11784231616864996,-0.1278847698931409
915443145,10,1,0,1.3480299324647302,-3.321609406140968,-1.9093713119428664,-0.3783857688494345,-0.7264275201747836,-0.9267292052056091,0.027612950109152996,-0.1085763197172068,0.07733941828029961,-0.28944341755302816,-0.060261939456605726
9cb5f0d5f,18,1,0,3.3226103182491133,3.477349786457588,-0.5740496777533226,1.180535213074727,0.6139323178245664,1.204563721930925,-2.3466372062014043,1.458863793805761,2.0396692319369225,-0.7477561466501997,-1.401734400591279
049bbf288,23,4,0,-5.718703154400833,0.973781607001474,-3.097596824257019,0.584703456941275,-1.091385025891998,1.4966015025438386,-0.7162689406729056,0.4510830199310291,-2.1681050964796835,0.08091044733120187,0.582521230967511
94b789ac1,12,1,0,-7.107874292066355,0.3598997584386514,0.6027544497236024,0.5823200348928113,0.03145611251980091,0.43403403752104847,0.010303785050005652,-0.36109544198785476,-0.6104519980436872,0.2765603232901111,-0.4475921820278155
ac7f34e8f,12,1,0,-2.9233655876964026,-1.2431611326653802,1.097367723211027,0.6998427859173688,1.1211555404592777,0.9831640251674454,0.341422764340248,-0.49264995580974674,0.41837350239253795,-0.07986935842056583,-0.5992588469798117
2c8b3fa52,23,4,0,-5.070865904821951,-1.914994925974541,-1.793900906850258,-0.42546885745541596,-0.5378609654005846,-1.6112183067104797,-0.15024968678484613,-0.0180351612449777,0.3109036278217339,-0.7901726557185712,-0.40055910360118985
928ef4799,17,1,0,-5.494659871702038,-0.9416568507457955,-2.531254342083494,-1.1343140460051793,0.21077422161104029,-1.0118014418646066,0.48656502049507544,-0.899570266201592,-0.5435043384733784,0.14663324201169517,0.2487950218471358
2bb539997,10,1,0,-3.5301883920346406,-3.689771691861257,-1.7393240938594885,0.21523969120409417,-0.9255505217375483,-1.1998451629768416,1.3549346025992528,0.2371529685262093,0.5036843113082211,0.1656720320004146,-0.3244944603634074
d169ed0b5,12,1,0,8.703350786786649,-1.8709240654881114,-1.9239390744938352,-0.7969932151378964,0.057851650766268276,-0.537999659946213,0.46157521204404295,-0.694140711314359,0.35997498451472354,-0.46727290418416756,-0.275998208420501
de621d3a5,12,1,0,2.0202718345623922,-4.107913415197225,-2.3723353679122656,1.3314561757333396,0.7047735870032338,0.39732308534072813,-0.08683819811767558,-0.21653976495783986,1.1429948184755758,-0.1827055609762316,-1.1667371032161387
a0af97b46,23,4,0,-1.5444577352232896,2.298136672770464,2.1653234474778342,1.4650050258453793,-0.1368252787505067,-2.4459368450921084,-0.7391480288149425,2.433390214872578,-1.1124734235872087,-0.13368060983622782,1.8353815484976062
568f644e1,12,1,0,-3.695436634190421,-2.3440428675354648,-1.843136649357782,-0.15650802738721042,-1.3452177670947074,-1.201475079895532,-0.26646600914662955,0.3740632977034968,0.4648560056717803,-0.38719130550058634,-0.5898613228740172
437975e83,23,4,0,8.978126043009144,-2.447983813690326,-0.1845818826728053,-1.2034575655324684,-1.1730618847383512,-2.3011764416936478,0.6181653478947291,-0.855256908368364,0.2653075643410721,-0.1854133542935534,-0.2332328704911804
84fd342f8,12,1,1,-3.16867071207408,0.06914304832673539,-5.246549897794202,0.8504429181225512,-0.5291762671371554,1.5519749329147656,-1.132026981395592,0.25096385634186835,-0.9757673643747858,0.164942693913261,-0.06562840648156021
6093f0100,17,1,0,3.7126845511097777,1.7780515728128559,-2.473103077785136,-0.9495981665317909,3.869182285143657,0.12917883462354054,-0.8310611671522219,0.01342628197107851,0.18133403864109535,-2.024258133453109,-0.5510749451822966
f93a90649,10,1,0,-0.34236591423423424,-2.441166434373724,3.7833227953172437,-0.8239662371876944,-0.9646896437908843,-0.4365849561564305,-1.033080661248868,0.2103809912202767,-0.36506936501464987,0.47348396733091125,0.13307799763399178
737d85472,23,4,1,-3.656551972630443,-3.3091120551908824,-1.6114627519237423,1.5394531889286631,0.19333812729988423,-1.1765358296456605,2.713559067265027,0.2735010773134289,0.9340444924317332,0.7780443126589228,-0.4457167508647093
f806be4f5,10,1,0,-7.677661673776876,-0.5474442846684873,1.8054290489692981,1.7866943703581928,0.9501927669111807,-0.180183511905266,-0.15837539375499346,0.6913560281089535,1.0936948364079428,0.3510984193636804,-0.18761072490589464
5e94a23dd,10,1,0,-6.315178247752899,2.9718297272043848,0.6755378415247607,2.1114062533654843,0.29268883722028927,-0.4493980558367266,0.5687095921915614,0.9262672452445895,-1.370051128916352,-0.8202915081324073,0.4987984981104355
557506b62,17,4,0,-1.0268847709429603,-0.013487812117616666,6.461592263118727,-2.440460743074812,0.8247416800729575,-0.39034461755282285,-1.5418694817214884,0.3709093712823877,0.17011336882606906,-1.0325261570625248,-0.08466895542580934
e42155880,18,1,1,-1.3237911728008656,5.832124694009287,-4.7032964216480675,-0.1830695152817772,-0.6532317489333952,-0.5682589824557795,-0.09678922270163173,-1.149853681710622,-1.9435428739164538,2.6742259210081127,-0.5963819902173642
f827a8428,23,1,0,-8.43306929353493,-0.0730187138894396,1.6954596247055918,-1.0157590557385303,-0.26458874352043354,0.057414903499504844,0.4737372954594596,-0.3415114136653935,0.13084236768503063,-0.08773068569998793,0.04954731252867231
1ce9fc3a3,10,1,0,-1.2321495945936718,-2.004965931271751,1.7377955967761471,-0.3504927522849667,-0.3981833918718231,0.24514823929671734,-0.90121551830581,0.30167513927508616,-0.22764044411559034,0.3548283729778717,-0.05424756350325083
17817e8f8,12,1,0,1.56131950342454,6.444779475499453,0.3276439069129037,0.694637325637193,-1.5629177392904157,2.2508984655556468,-0.48637544104746605,-0.5181650049320331,0.045410591307079834,-0.6452465739227452,-1.0248782712465998
534ffb33a,10,1,0,-6.91706316369625,-0.5843296481875702,-0.3713939131216292,-0.41212072216728657,1.0045250587513517,0.5686159749518708,0.8369090707145362,-1.8213182673388775,1.043873557459801,-0.13253664304031929,0.8250906798328607
364e10d4b,17,1,0,4.075265761326066,-1.0027710687179459,0.5432263460360501,-1.2891451680023167,1.848358034623437,-0.20457751810603536,-0.11034386057909225,-1.22716808769454,0.0028154704481088396,-0.32089316563531295,0.06274822036072467
5cbd74b02,10,1,0,-0.3817775897331954,-2.989944373911835,-0.9782114736451506,-1.3935114211586686,-0.8777966985437702,-0.8991508008488376,-0.07734212076998394,0.4651982083507628,-0.07562882159999476,0.08986477184857282,0.35826336329857755
9c00b4d82,10,1,0,1.8801014011349304,2.0795005397513133,-1.41832270688784,2.7704344975020434,0.15861147747544105,-2.286795148963488,0.2736005182974199,0.8421032971686251,2.207262930409253,0.755259743152558,-0.5942647374912888
0f51600c8,10,1,0,-7.487304810277563,-1.1872687110731766,1.4330478796238715,-0.431264231512594,-0.15858423674998356,0.41645147490113843,0.16313692195852966,-0.815355782407522,0.059248946372570964,-0.3630929134934275,-0.022286802943113127
f1b7d8c75,18,1,0,-10.253772836393622,-1.0464400620612282,-1.6509205268676377,-0.39948536762922127,-0.20876715022041092,0.8109063599623126,0.44710760533785104,-0.6961661824089237,-0.11017510078870524,0.277222137030817,0.21080882007574445
0f9fcb0c4,10,1,0,-1.7132089060830107,-1.786434988534962,0.18498906635427437,-0.23755128091713493,0.06300025908851602,0.5355483939426129,0.16366421183840651,-0.13353541164743166,0.16068114224412175,0.3930506531266097,-0.06745013228097951
dd81b8980,17,1,0,6.170275378130655,3.9707153375366726,-0.6616738787158633,-1.7603725642434132,3.437700222990474,-0.8562924416936943,-1.1696506398134086,-0.09329766401623292,-0.7219617803575148,-1.6053129826335375,-0.763819184022205
7ab53e433,10,1,0,24.840017977033515,-8.225796646973354,-3.4248742660022953,0.5141017799393927,0.9396900313452508,1.9299537526872497,0.538847902584296,0.9203753611231089,-0.06567953060905521,-0.13906059004985374,0.5238760678435384
5e7749f0e,17,4,0,-1.3574391189443347,2.582908682543523,0.27131331929974384,-0.13291799041018,2.419036412605563,0.5801765324708459,-1.184466028178344,-0.5978152716505216,0.6895973438671682,0.3243225762372734,-1.9156770319114325
1ed1abd44,17,1,0,-1.1117563213279695,5.513028234605445,-4.972144634735292,-0.298991351631253,0.3096812436843058,0.8714403088246757,-1.7236653354950293,0.24887499236662589,-1.5584045084109341,-0.4382839162160452,0.41603466108976017
c8bed66bb,10,1,1,-8.779686360643447,-0.2442461304447787,-1.4826399471924105,-0.5056041993085698,-0.5454540627339821,0.2966536542626107,0.3851048991946225,-0.40897367546609537,-0.24534926509416616,-0.2330677067221389,0.09666128765297761
428dae65f,18,1,0,-2.379467559939572,0.03382285665277945,-1.5869502457194928,0.41085155499463694,-0.9204267862593037,-1.2990148822234948,0.6486339498791233,-1.2409499190219064,0.11596239290322306,-0.01558368978379554,-0.34838478243103616
715e2e294,18,1,0,1.7009118447400577,7.004319783595288,-0.009969031239567865,0.31929007456659725,0.6842868473884547,0.6440136483629516,-0.4383003551462801,0.1813679264602628,-0.43267799292480635,-0.19159631152324175,-1.9214092886766696
4efa1757c,17,1,0,8.335915376184943,0.5100375994654747,-3.7226967029490026,-2.0346718109270503,1.101626634760461,1.7180572096069673,0.12934075975801176,-0.47370144544267073,1.8862852898169828,-1.9075527493262965,1.79049583281772
eca5caddc,10,1,0,0.4502127620902305,-2.037789773032027,1.879040039749316,-1.9787115624259852,-1.3912694713111062,-0.26528305623786985,-0.29682059306360675,0.5945745411126037,-0.4589020380139072,0.26843405129509496,0.49068215093964673
59ce91d00,17,1,0,-3.23060114332122,2.778252898199443,0.5204162952268606,4.562310511002335,1.0665218994765207,-1.4371538640422055,1.1707951528582734,0.43454162029235854,-1.6773186403268943,0.3815220308959335,0.9253517496253822
678d9eb55,23,1,0,0.12222018156067946,-2.5967210619575387,0.8049102428372715,-0.23786705766684157,-0.697043536047241,-0.6019534811030317,-0.7967338722186944,0.07604968407257798,-0.782402711282433,0.34686314516951755,0.5471948770600807
fe754ef0d,10,1,0,-3.918575226084961,-1.8393176930514925,0.986457072650865,0.025252688770528647,0.4032911958237521,2.1559342995513067,0.16645973767824532,0.005642999357778075,-0.1182595259310839,0.33240636962865644,0.18249795788351497
efd9010ba,23,1,0,8.115604139477883,-5.777156772855904,-4.610552886760909,1.3683422148080884,0.44504972061483444,1.6463027228228495,-0.2598308060155315,0.16747691649516086,0.11736063078967689,0.8103420340450084,-0.5178337967915847
b6b2bb1cd,17,4,0,3.239683111040269,0.6868261775983191,0.3678613871501154,0.5155155637883447,0.8942261384710759,-2.522368117888496,-0.4542861819710344,0.9363163409068587,-0.3818673996760524,1.0983661956924662,-0.6566645664447675
cfdd68da2,12,1,0,-8.849199452551032,0.307230658109479,-1.984799359725432,-0.5955024039666591,0.00504787942037715,0.3520858174876189,-0.05839761287658511,-1.2661922431672783,-0.2477284886592283,0.5167289161050245,0.25401825663411587
ec098238c,10,1,0,0.8632409200806752,-1.0816846546224432,3.349031142866783,-2.8840412944843785,-1.974932160919249,-1.2426450278356702,0.9316403597934714,-0.0492546428937182,0.3509358131398121,1.2509337925516506,0.9071641879679302
942ca05c0,18,1,0,-4.002433738963832,1.5133176642751551,0.042090509193100846,3.4654043590417896,0.21177549001147744,-0.971432256188023,1.5507545825688047,0.20239488796354035,-0.4379576010688191,0.1799956996650316,1.345163836695408
2e6758f3e,17,4,0,24.21438085298873,2.7697581388611203,-0.2632246004854676,-3.454950003370286,-3.1489422435856342,2.382801694075183,2.2964938578379,0.04174183117059117,1.2850738013381338,-0.397109769011863,1.1444388940593022
2fc2eca0c,17,4,0,1.1958633187300258,3.2745007975277547,2.359979821654151,-1.4845404177736137,-2.279552174451887,2.573767479953349,2.055798864888664,-0.31424218834799206,0.5160679152040953,-1.1778051452866642,0.14626018342871677
34ccdfe77,18,1,0,-2.0957766240251003,0.45275742265602986,-1.449774073230899,0.6049589018180095,-1.127435750578535,-1.2284851571296367,0.6797694911885134,-1.3012009148171573,0.09743425432857908,-0.1108615304821871,-0.34590324505424136
6a1ffc4ef,10,1,0,-1.7262310482133356,1.9862913558196675,-0.35304198291798133,-3.786449565044762,-0.7153351907362631,-0.19329947075050896,-2.0815912167840267,2.0556179656692506,0.05044461044379116,-0.35725389994254597,0.7044800992817788
45a4a9f44,18,1,0,4.257409724724465,-0.3923506895136846,-1.1548541882690069,0.5722477795836604,-0.6452653412622805,-1.4327043143112734,4.100946135374046,0.7507312785796639,-1.5931190609937032,-1.1708620227288569,-1.6952613658202573
498598789,10,1,0,-3.4667597449936673,-0.14604497378687598,0.4579544610367108,-1.0312684875042237,-0.04760743660791686,0.0252219411472653,0.6303906431227915,-0.7041252083279692,-0.43003536431456807,-0.5056882657040743,0.1518527475589324
ebeb631d2,18,1,0,2.8345632050147715,0.023382362720270305,0.6902738032746026,0.97222876676187,-0.17368346656755668,-0.9960208507290127,-0.4924036954530179,-1.1053932349973934,-1.5900456469682946,-0.23659778406581786,-0.23924108636687286
3c1e77d9f,17,4,0,7.250592750414473,6.553496134648513,-1.4613522045106202,-0.7024506282937214,2.6822612958113172,-0.1519848564518534,-1.9984783202789251,0.024213900444105613,-1.990063511908872,-0.2057405120363985,-0.1989585320732619
cf44264e5,23,4,0,-2.9294493667751804,-2.1838161999398538,1.9367591016331096,2.8821695352696994,1.9678470640989665,-0.17497697311259014,0.8707707455594349,0.3836585392193205,1.0768358144290853,1.1766205583204417,0.8602163902280797
b98d2c0f3,23,4,0,-3.1476245220162165,-1.5303577727302806,4.295715021375835,-0.24094994901636715,0.37583247610502435,0.449396135369648,-0.5068044159698163,0.3501458461913889,0.2923453624739284,0.06565563317258481,0.23630366574429157
e00453b19,17,4,0,1.7792858993931566,1.951573910762397,4.666381714153924,-2.0224210947741392,-2.3501348890917884,-0.04706866201736289,-0.7816682949816344,1.5258785942645328,0.07970639920942225,0.378746479151841,-0.786327571938502
1e956d53b,17,1,0,-7.317867237568462,3.9099396106113296,-3.2223563057957194,0.6019735526786119,-0.9491715952225029,-0.21449864579081107,-0.6606276669353862,-0.4642899646264408,-1.7047339559254726,-0.33339852339219594,0.3015830083862053
d015ef3b5,23,4,0,-1.053848706027719,0.4898198983422952,-0.6927731420104838,-0.1570819163051436,-1.179772293217966,-1.8570635561802802,0.39829036303873105,-0.9344820204340789,-0.4641014773783869,-0.05609145715512384,0.5520931900254189
ea394632e,10,1,0,2.7136389114956017,-2.025866288482337,0.7615023866773689,-0.8147132145153779,-0.0651298406152912,-0.04636329510877172,0.533453649206857,-0.17635394047312575,0.38748108623727706,0.33009217704076843,-0.009366799842530606
561ed4362,23,4,0,-0.9822415363662454,0.7850417747057652,2.5002579970330974,-0.3278419601323674,-0.46701392875307945,0.5644120214812953,-1.3395520959099527,0.26129641001035164,0.4591431219011987,-0.20951519444818636,-1.9599123622234353
87b953b11,18,1,0,1.981797020568235,-2.4323707061939057,-0.007238478063990241,-0.4810691179332468,0.031053608566798827,-0.15550470201828018,0.07695286910254044,-1.2236396426817067,-0.058273380367377586,-0.2113851449789105,-0.21067845298948912
f28530d94,18,1,0,3.3653996105188355,-2.2940306453245007,-1.7573291281050376,-0.32015755114413136,0.3744770923115962,-2.282236787041059,-0.03091473954765301,0.21814447846944926,0.4088984946932285,-0.9460326633605419,-0.49141866992154815
e4c1b54b5,12,1,0,-0.7414469420140128,3.1943128529909104,1.6476460592098765,-8.025132470556038,2.9740773928650763,0.8015746232798383,3.638977171000874,2.375601009640286,0.9478467398235861,1.9963655148951127,-0.9053691890672217
079cef4b3,17,1,0,-2.2363789535467014,3.5727065411977548,-2.0999018078708054,3.0871143232636027,-1.6413735662352287,0.8688187499846355,-0.2912861839503449,0.24644407586617734,1.2635709453977828,0.6397955968206749,-0.3686105817698262
404fa2c71,23,1,0,-3.295826474900468,0.9894415207874144,0.8686824387663531,-1.2920681288548335,-1.8747249854376944,-0.6621969907536378,-0.9548320308076382,1.09085622837331,-0.5959882060835954,0.2800426553331331,-0.9020013760365179
ba787d546,10,1,0,-3.841790923643898,0.6727849325607843,2.7494475948965897,-0.1441107606873502,0.9622924079501698,0.5439971958255938,0.11934814677452144,-0.34170170422707297,0.3065560751684498,0.3485255202207293,-0.9727831851827514
b4e23c482,17,4,0,-2.234191229881478,-1.6555441075970307,0.35749519001674324,1.5095231487727372,1.4402444267953274,0.1806991533754935,0.25359466685775767,-0.5971138104118193,1.1134825882176884,-0.02227622271533644,-0.17559735812738692
929d655d3,23,4,0,1.6191380095245322,-8.676169043139263,-5.315592428188489,0.3921807065630278,-1.114556471657882,2.5285110300330538,0.6853086840097111,2.317647342256419,0.7451492436922653,-1.2201335867287155,-0.37563520039068565
83028db30,23,4,0,-5.592283125696362,-0.4930842855053103,1.281050505741952,-0.15610089497620636,-0.8088602283724132,-1.1665950807556693,-0.6487696863912227,-0.07176379698685448,-0.9097870644939242,-0.33357409255371123,0.6127201301016297
499b189fb,17,1,0,6.495968287383592,-0.009047073316454124,-4.495589403997333,-4.415005585612657,3.7293198777628023,0.2194798933848439,1.4767783610441438,0.3764828452549502,1.1589582288846594,0.13281411791946918,0.242490700269688
ec02f75ce,18,1,0,-1.656629425825276,1.6495317880648523,-1.3743216103840836,2.3831027100074893,-1.2903189459466684,-0.9408489977518921,1.1310246005838354,0.36869500523763393,-1.7386017546931904,-1.3734690484488414,0.4910324248979306
8b237e9eb,23,4,0,-0.08679161389281574,0.517637372311438,-0.9421456419040366,4.533214218991812,0.6276665452696983,-2.1479627472768463,1.774914031763916,0.819604264258082,-0.5379150666692045,0.50825430069859,0.9911300946277479
